id,fdc_id_of_sample_food,fdc_id_of_acquisition_food
6261,1750656,1750655
6262,1750658,1750657
6263,1750660,1750659
6264,1750662,1750661
6265,1999636,1999635
6266,1999638,1999637
6267,1999640,1999639
6268,1999642,1999641
6269,1999644,1999643
6270,1999646,1999645
6271,1999648,1999647
6272,1999650,1999649
6273,1999652,1999651
6274,1999654,1999653
6275,1999656,1999655
6276,1999658,1999657
6277,1999660,1999659
6278,1999662,1999661
6279,1999664,1999663
6280,1999666,1999665
6281,1999668,1999667
6282,1999670,1999669
6283,1999672,1999671
6284,1999674,1999673
6285,1999676,1999675
6286,1999678,1999677
6287,1999680,1999679
6288,1999682,1999681
6289,1999684,1999683
6290,1999686,1999685
6291,1999688,1999687
6292,1999690,1999689
6293,1999692,1999691
6294,1999694,1999693
6295,1999696,1999695
6296,1999698,1999697
6297,1999700,1999699
6298,1999702,1999701
6299,1999704,1999703
6300,1999706,1999705
6301,1999708,1999707
6302,1999710,1999709
6303,1999712,1999711
6304,1999714,1999713
6305,1999716,1999715
6306,1999718,1999717
6307,1999720,1999719
6308,1999722,1999721
6309,1999724,1999723
6310,1999726,1999725
6311,1999728,1999727
6312,1999730,1999729
6313,1999732,1999731
6314,1999734,1999733
6315,1999736,1999735
6316,1999738,1999737
6317,1999740,1999739
6318,1999742,1999741
6319,1999744,1999743
6320,1999746,1999745
6321,1999748,1999747
6322,1999750,1999749
6323,1999752,1999751
6324,1999754,1999753
6325,1999756,1999755
6326,1999758,1999757
6327,1999760,1999759
6328,1999762,1999761
6329,1999764,1999763
6330,1999766,1999765
6331,1999768,1999767
6332,1999770,1999769
6333,1999772,1999771
6334,1999774,1999773
6335,1999776,1999775
6336,1999778,1999777
6337,1999780,1999779
6338,1999782,1999781
6339,1999784,1999783
6340,1999786,1999785
6341,1999788,1999787
6342,1999790,1999789
6343,1999792,1999791
6344,1999794,1999793
6345,1999796,1999795
6346,1999798,1999797
6347,2003606,2003605
6348,2003608,2003607
6349,2003610,2003609
6350,2003612,2003611
6351,2003614,2003613
6352,2003616,2003615
6353,2003618,2003617
6354,2003620,2003619
6355,2003622,2003621
6356,2003624,2003623
6357,2003626,2003625
6358,2003628,2003627
6359,2003630,2003629
6360,2003632,2003631
6361,2003634,2003633
6362,2003636,2003635
6363,2003638,2003637
6364,2003640,2003639
6365,2003642,2003641
6366,2003644,2003643
6367,2003646,2003645
6368,2003648,2003647
6369,2003650,2003649
6370,2003652,2003651
6371,2003654,2003653
6372,2003656,2003655
6373,2003658,2003657
6374,2003660,2003659
6375,2003662,2003661
6376,2003664,2003663
6377,2003666,2003665
6378,2003668,2003667
6379,2003670,2003669
6380,2003672,2003671
6381,2003674,2003673
6382,2003676,2003675
6383,2003678,2003677
6384,2003680,2003679
6385,2003682,2003681
6386,2003684,2003683
6387,2003686,2003685
6388,2003688,2003687
6389,2003690,2003689
6390,2003692,2003691
6391,2003694,2003693
6392,2003696,2003695
6393,2003698,2003697
6394,2003700,2003699
6395,2003702,2003701
6396,2003704,2003703
6397,2003706,2003705
6398,2003708,2003707
6399,2003710,2003709
6400,2003712,2003711
6401,2003714,2003713
6402,2003716,2003715
6403,2003718,2003717
6404,2003720,2003719
6405,2003722,2003721
6406,2003724,2003723
6407,2003726,2003725
6408,2003728,2003727
6409,2003730,2003729
6410,2003732,2003731
6411,2003734,2003733
6412,2003736,2003735
6413,2003738,2003737
6414,2003740,2003739
6415,2003742,2003741
6416,2003744,2003743
6417,2003746,2003745
6418,2003748,2003747
6419,2003750,2003749
6420,2003752,2003751
6421,2003754,2003753
6422,2003756,2003755
6423,2003758,2003757
6424,2003760,2003759
6425,2003762,2003761
6426,2003764,2003763
6427,2003766,2003765
6428,2003768,2003767
6429,2003770,2003769
6430,2003772,2003771
6431,2003774,2003773
6432,2003776,2003775
6433,2003778,2003777
6434,2003780,2003779
6435,2003782,2003781
6436,2003784,2003783
6437,2003786,2003785
6438,2003788,2003787
6439,2003790,2003789
6440,2003792,2003791
6441,2003794,2003793
6442,2003796,2003795
6443,2003798,2003797
6444,2003800,2003799
6445,2003802,2003801
6446,2003804,2003803
6447,2003806,2003805
6448,2003808,2003807
6449,2003810,2003809
6450,2003812,2003811
6451,2003814,2003813
6452,2003816,2003815
6453,2003818,2003817
6454,2003820,2003819
6455,2003822,2003821
6456,2003824,2003823
6457,2003826,2003825
6458,2003828,2003827
6459,2003830,2003829
6460,2003832,2003831
6461,2003834,2003833
6462,2003836,2003835
6463,2003838,2003837
6464,2003840,2003839
6465,2003842,2003841
6466,2003844,2003843
6467,2003846,2003845
6468,2003848,2003847
6469,2003850,2003849
6470,2003852,2003851
6471,2003854,2003853
6472,2003856,2003855
6473,2003858,2003857
6474,2003860,2003859
6475,2003862,2003861
6476,2003864,2003863
6477,2003866,2003865
6478,2003868,2003867
6479,2003870,2003869
6480,2003872,2003871
6481,2003874,2003873
6482,2003876,2003875
6483,2003878,2003877
6484,2003880,2003879
6485,2003882,2003881
6486,2003884,2003883
6487,2003886,2003885
6488,2003888,2003887
6489,2003890,2003889
6490,2003892,2003891
6491,2257048,2257047
6492,2257050,2257049
6493,2257052,2257051
6494,2257054,2257053
6495,2257056,2257055
6496,2257058,2257057
6497,2257060,2257059
6498,2257062,2257061
6499,2257064,2257063
6500,2257066,2257065
6501,2257068,2257067
6502,2257070,2257069
6503,2257072,2257071
6504,2257074,2257073
6505,2257076,2257075
6506,2257078,2257077
6507,2257080,2257079
6508,2257082,2257081
6509,2257084,2257083
6510,2257086,2257085
6511,2257088,2257087
6512,2257090,2257089
6513,2257092,2257091
6514,2257094,2257093
6515,2257096,2257095
6516,2257098,2257097
6517,2257100,2257099
6518,2257102,2257101
6519,2257104,2257103
6520,2257106,2257105
6521,2257108,2257107
6522,2257110,2257109
6523,2257112,2257111
6524,2257114,2257113
6525,2257116,2257115
6526,2257118,2257117
6527,2257120,2257119
6528,2257122,2257121
6529,2257124,2257123
6530,2257126,2257125
6531,2257128,2257127
6532,2257130,2257129
6533,2257132,2257131
6534,2257134,2257133
6535,2258593,2258592
6536,2258595,2258594
6537,2258597,2258596
6538,2258599,2258598
6539,2258601,2258600
6540,2258603,2258602
6541,2258605,2258604
6542,2258607,2258606
6543,2258609,2258608
6544,2258611,2258610
6545,2258613,2258612
6546,2258615,2258614
6547,2258617,2258616
6548,2258619,2258618
6549,2258621,2258620
6550,2258623,2258622
6551,2258625,2258624
6552,2258627,2258626
6553,2258629,2258628
6554,2258631,2258630
6555,2258633,2258632
6556,2258635,2258634
6557,2258637,2258636
6558,2258639,2258638
6559,2258641,2258640
6560,2258643,2258642
6561,2258645,2258644
6562,2258647,2258646
6563,2258649,2258648
6564,2258651,2258650
6565,2258653,2258652
6566,2258655,2258654
6567,2258657,2258656
6568,2258659,2258658
6569,2258661,2258660
6570,2258663,2258662
6571,2258665,2258664
6572,2258667,2258666
6573,2258669,2258668
6574,2258671,2258670
6575,2258673,2258672
6576,2258675,2258674
6577,2258677,2258676
6578,2258679,2258678
6579,2258681,2258680
6580,2258683,2258682
6581,2258685,2258684
6582,2258687,2258686
6583,2258689,2258688
6584,2258691,2258690
6585,2258693,2258692
6586,2259798,2259797
6587,2259800,2259799
6588,2259802,2259801
6589,2259804,2259803
6590,2259806,2259805
6591,2259808,2259807
6592,2259810,2259809
6593,2259812,2259811
6594,2259814,2259813
6595,2259816,2259815
6596,2259818,2259817
6597,2259820,2259819
6598,2259822,2259821
6599,2259824,2259823
6600,2259826,2259825
6601,2259828,2259827
6602,2259830,2259829
6603,2259832,2259831
6604,2259834,2259833
6605,2259836,2259835
6606,2259838,2259837
6607,2259840,2259839
6608,2259842,2259841
6609,2259844,2259843
6610,2259846,2259845
6611,2259848,2259847
6612,2259850,2259849
6613,2259852,2259851
6614,2259854,2259853
6615,2259856,2259855
6616,2259858,2259857
6617,2259860,2259859
6618,2259862,2259861
6619,2259864,2259863
6620,2259866,2259865
6621,2259868,2259867
6622,2259870,2259869
6623,2259872,2259871
6624,2259874,2259873
6625,2259876,2259875
6626,2261424,2261423
6627,2261426,2261425
6628,2261428,2261427
6629,2261430,2261429
6630,2261432,2261431
6631,2261434,2261433
6632,2261436,2261435
6633,2261438,2261437
6634,2261440,2261439
6635,2261442,2261441
6636,2261444,2261443
6637,2261446,2261445
6638,2261448,2261447
6639,2261450,2261449
6640,2261452,2261451
6641,2261454,2261453
6642,2261456,2261455
6643,2261458,2261457
6644,2261460,2261459
6645,2261462,2261461
6646,2261464,2261463
6647,2261466,2261465
6648,2261468,2261467
6649,2261470,2261469
6650,2262077,2262076
6651,2262079,2262078
6652,2262081,2262080
6653,2262083,2262082
6654,2262085,2262084
6655,2262087,2262086
6656,2262089,2262088
6657,2262091,2262090
6658,2262093,2262092
6659,2262095,2262094
6660,2262097,2262096
6661,2262099,2262098
6662,2262101,2262100
6663,2262103,2262102
6664,2262105,2262104
6665,2262107,2262106
6666,2262109,2262108
6667,2262111,2262110
6668,2262113,2262112
6669,2262115,2262114
6670,2262117,2262116
6671,2262119,2262118
6672,2262121,2262120
6673,2262123,2262122
6674,2262125,2262124
6675,2262127,2262126
6676,2262129,2262128
6677,2262131,2262130
6678,2262133,2262132
6679,2262135,2262134
6680,2262137,2262136
6681,2262139,2262138
6682,2263894,2263893
6683,2263896,2263895
6684,2263898,2263897
6685,2263900,2263899
6686,2263902,2263901
6687,2263904,2263903
6688,2263906,2263905
6689,2263908,2263907
6690,2263910,2263909
6691,2263912,2263911
6692,2263914,2263913
6693,2263916,2263915
6694,2263918,2263917
6695,2263920,2263919
6696,2263922,2263921
6697,2263924,2263923
6698,2263926,2263925
6699,2263928,2263927
6700,2263930,2263929
6701,2263932,2263931
6702,2263934,2263933
6703,2263936,2263935
6704,2263938,2263937
6705,2263940,2263939
6706,2263942,2263941
6707,2263944,2263943
6708,2263946,2263945
6709,2263948,2263947
6710,2263950,2263949
6711,2263952,2263951
6712,2263954,2263953
6713,2263956,2263955
6714,2263958,2263957
6715,2263960,2263959
6716,2263962,2263961
6717,2263964,2263963
6718,2263966,2263965
6719,2263968,2263967
6720,2263970,2263969
6721,2263972,2263971
6722,2263974,2263973
6723,2263976,2263975
6724,2263978,2263977
6725,2263980,2263979
6726,2263982,2263981
6727,2263984,2263983
6728,2263986,2263985
6729,2263988,2263987
6730,2346416,2346415
6731,2346418,2346417
6732,2346420,2346419
6733,2346422,2346421
6734,2346424,2346423
6735,2346426,2346425
6736,2346428,2346427
6737,2346430,2346429
6738,2346432,2346431
6739,2346434,2346433
6740,2346436,2346435
6741,2346438,2346437
6742,2346440,2346439
6743,2346442,2346441
6744,2346444,2346443
6745,2346446,2346445
6746,2346448,2346447
6747,2346450,2346449
6748,2346452,2346451
6749,2346454,2346453
6750,2346456,2346455
6751,2346458,2346457
6752,2346460,2346459
6753,2346462,2346461
6754,2346464,2346463
6755,2346466,2346465
6756,2346468,2346467
6757,2346470,2346469
6758,2346472,2346471
6759,2346474,2346473
6760,2346476,2346475
6761,2346478,2346477
6762,2346480,2346479
6763,2346482,2346481
6764,2346484,2346483
6765,2346486,2346485
6766,2346488,2346487
6767,2346490,2346489
6768,2346492,2346491
6769,2346494,2346493
6770,2346496,2346495
6771,2346498,2346497
6772,2346500,2346499
6773,2346502,2346501
6774,2346504,2346503
6775,2346506,2346505
6776,2346508,2346507
6777,2346510,2346509
6778,2346512,2346511
6779,2346514,2346513
6780,2346516,2346515
6781,2346518,2346517
6782,2346520,2346519
6783,2346522,2346521
6784,2346524,2346523
6785,2346526,2346525
6786,2346528,2346527
6787,2346530,2346529
6788,2346532,2346531
6789,2346534,2346533
6790,2346536,2346535
6791,2346538,2346537
6792,2346540,2346539
6793,2346542,2346541
6794,2346544,2346543
6795,2346546,2346545
6796,2346548,2346547
6797,2346550,2346549
6798,2346552,2346551
6799,2346554,2346553
6800,2346556,2346555
6801,2346558,2346557
6802,2346560,2346559
6803,2346562,2346561
6804,2346564,2346563
6805,2346566,2346565
6806,2346568,2346567
6807,2346570,2346569
6808,2346572,2346571
6809,2346574,2346573
6810,2346576,2346575
6811,2346578,2346577
6812,2346580,2346579
6813,2346582,2346581
6814,2346584,2346583
6815,2346586,2346585
6816,2346588,2346587
6817,2346590,2346589
6818,2346592,2346591
6819,2346594,2346593
6820,2346596,2346595
6821,2346598,2346597
6822,2346600,2346599
6823,2346602,2346601
6824,2346604,2346603
6825,2346606,2346605
6826,2346608,2346607
6827,2346610,2346609
6828,2346612,2346611
6829,2346614,2346613
6830,2346616,2346615
6831,2346618,2346617
6832,2346620,2346619
6833,2346622,2346621
6834,2346624,2346623
6835,2346626,2346625
6836,2346628,2346627
6837,2346630,2346629
6838,2346632,2346631
6839,2346634,2346633
6840,2346636,2346635
6841,2346638,2346637
6842,2346640,2346639
6843,2346642,2346641
6844,2346644,2346643
6845,2346646,2346645
6846,2346648,2346647
6847,2346650,2346649
6848,2346652,2346651
6849,2346654,2346653
6850,2346656,2346655
6851,2346658,2346657
6852,2346660,2346659
6853,2346662,2346661
6854,2346664,2346663
6855,2346666,2346665
6856,2346668,2346667
6857,2346670,2346669
6858,2346672,2346671
6859,2346674,2346673
6860,2346676,2346675
6861,2346678,2346677
6862,2346680,2346679
6863,2346682,2346681
6864,2346684,2346683
6865,2346686,2346685
6866,2346688,2346687
6867,2346690,2346689
6868,2346692,2346691
6869,2346694,2346693
6870,2346696,2346695
6871,2346698,2346697
6872,2346700,2346699
6873,2346702,2346701
6874,2346704,2346703
6875,2346706,2346705
6876,2346708,2346707
6877,2346710,2346709
6878,2346712,2346711
6879,2346714,2346713
6880,2346716,2346715
6881,2346718,2346717
6882,2346720,2346719
6883,2346722,2346721
6884,2346724,2346723
6885,2346726,2346725
6886,2346728,2346727
6887,2346730,2346729
6888,2346732,2346731
6889,2346734,2346733
6890,2346736,2346735
6891,2346738,2346737
6892,2346740,2346739
6893,2346742,2346741
6894,2346744,2346743
6895,2346746,2346745
6896,2346748,2346747
6897,2346750,2346749
6898,2346752,2346751
6899,2346754,2346753
6900,2346756,2346755
6901,2346758,2346757
6902,2346760,2346759
6903,2346762,2346761
6904,2346764,2346763
6905,2346766,2346765
6906,2346768,2346767
6907,2346770,2346769
6908,2346772,2346771
6909,2346774,2346773
6910,2346776,2346775
6911,2346778,2346777
6912,2346780,2346779
6913,2346782,2346781
6914,2346784,2346783
6915,2346786,2346785
6916,2346788,2346787
6917,2346790,2346789
6918,2346792,2346791
6919,2346794,2346793
6920,2346796,2346795
6921,2346798,2346797
6922,2346800,2346799
6923,2346802,2346801
6924,2346804,2346803
6925,2346806,2346805
6926,2346808,2346807
6927,2346810,2346809
6928,2346812,2346811
6929,2346814,2346813
6930,2346816,2346815
6931,2346818,2346817
6932,2346820,2346819
6933,2346822,2346821
6934,2346824,2346823
6935,2346826,2346825
6936,2346828,2346827
6937,2346830,2346829
6938,2346832,2346831
6939,2346834,2346833
6940,2346836,2346835
6941,2346838,2346837
6942,2346840,2346839
6943,2346842,2346841
6944,2346844,2346843
6945,2346846,2346845
6946,2346848,2346847
6947,2346850,2346849
6948,2346852,2346851
6949,2346854,2346853
6950,2346856,2346855
6951,2346858,2346857
6952,2346860,2346859
6953,2346862,2346861
6954,2346864,2346863
6955,2346866,2346865
6956,2346868,2346867
6957,2346870,2346869
6958,2346872,2346871
6959,2346874,2346873
6960,2346876,2346875
6961,2346878,2346877
6962,2346880,2346879
6963,2346882,2346881
6964,2346884,2346883
6965,2346886,2346885
6966,2346888,2346887
6967,2346890,2346889
6968,2346892,2346891
6969,2346894,2346893
6970,2346896,2346895
6971,2346898,2346897
6972,2346900,2346899
6973,2346902,2346901
6974,2346904,2346903
6975,2346906,2346905
6976,2346908,2346907
6977,2346910,2346909
6978,2346912,2346911
6979,2346914,2346913
6980,2512383,2512382
6981,2512385,2512384
6982,2512387,2512386
6983,2512389,2512388
6984,2512391,2512390
6985,2512393,2512392
6986,2512395,2512394
6987,2512397,2512396
6988,2512399,2512398
6989,2512401,2512400
6990,2512403,2512402
6991,2512405,2512404
6992,2512407,2512406
6993,2512409,2512408
6994,2512411,2512410
6995,2512413,2512412
6996,2512415,2512414
6997,2512417,2512416
6998,2512419,2512418
6999,2512421,2512420
7000,2512423,2512422
7001,2512425,2512424
7002,2512427,2512426
7003,2512429,2512428
7004,2512431,2512430
7005,2512433,2512432
7006,2512435,2512434
7007,2512437,2512436
7008,2512439,2512438
7009,2512441,2512440
7010,2512443,2512442
7011,2512445,2512444
7012,2512447,2512446
7013,2512449,2512448
7014,2512451,2512450
7015,2512453,2512452
7016,2512455,2512454
7017,2512457,2512456
7018,2512459,2512458
7019,2512461,2512460
7020,2512463,2512462
7021,2512465,2512464
7022,2512467,2512466
7023,2512469,2512468
7024,2512471,2512470
7025,2512473,2512472
7026,2512475,2512474
7027,2512477,2512476
7028,2512479,2512478
7029,2512481,2512480
7030,2512483,2512482
7031,2512485,2512484
7032,2512487,2512486
7033,2512489,2512488
7034,2512491,2512490
7035,2512493,2512492
7036,2512495,2512494
7037,2512497,2512496
7038,2512499,2512498
7039,2512501,2512500
7040,2512503,2512502
7041,2512505,2512504
7042,2512507,2512506
7043,2512509,2512508
7044,2512511,2512510
7045,2512513,2512512
7046,2512515,2512514
7047,2512517,2512516
7048,2512519,2512518
7049,2512521,2512520
7050,2512523,2512522
7051,2512525,2512524
7052,2512527,2512526
7053,2512529,2512528
7054,2512531,2512530
7055,2512533,2512532
7056,2512535,2512534
7057,2512537,2512536
7058,2512539,2512538
7059,2512541,2512540
7060,2512543,2512542
7061,2512545,2512544
7062,2512547,2512546
7063,2512549,2512548
7064,2512551,2512550
7065,2512553,2512552
7066,2512555,2512554
7067,2512557,2512556
7068,2514749,2514748
7069,2514751,2514750
7070,2514753,2514752
7071,2514755,2514754
7072,2514757,2514756
7073,2514759,2514758
7074,2514761,2514760
7075,2514763,2514762
7076,2514765,2514764
7077,2514767,2514766
7078,2514769,2514768
7079,2514771,2514770
7080,2514773,2514772
7081,2514775,2514774
7082,2514777,2514776
7083,2514779,2514778
7084,2514781,2514780
7085,2514783,2514782
7086,2514785,2514784
7087,2514787,2514786
7088,2514789,2514788
7089,2514791,2514790
7090,2514793,2514792
7091,2514795,2514794
7092,2514797,2514796
7093,2514799,2514798
7094,2514801,2514800
7095,2514803,2514802
7096,2514805,2514804
7097,2514807,2514806
7098,2514809,2514808
7099,2514811,2514810
7100,2514813,2514812
7101,2514815,2514814
7102,2514817,2514816
7103,2514819,2514818
7104,2514821,2514820
7105,2514823,2514822
7106,2514825,2514824
7107,2515384,2515383
7108,2515386,2515385
7109,2515388,2515387
7110,2515390,2515389
7111,2515392,2515391
7112,2515394,2515393
7113,2515396,2515395
7114,2515398,2515397
7115,2515400,2515399
7116,2515402,2515401
7117,2515404,2515403
7118,2515406,2515405
7119,2515408,2515407
7120,2515410,2515409
7121,2515412,2515411
7122,2515414,2515413
7123,2515416,2515415
7124,2515418,2515417
7125,2515420,2515419
7126,2515422,2515421
7127,2515424,2515423
7128,2515426,2515425
7129,2515428,2515427
7130,2515430,2515429
7131,2515432,2515431
7132,2515434,2515433
7133,2515436,2515435
7134,2515438,2515437
7135,2515440,2515439
7136,2515442,2515441
7137,2515444,2515443
7138,2515446,2515445
7139,2515448,2515447
7140,2515450,2515449
7141,2515452,2515451
7142,2515454,2515453
7143,2515456,2515455
7144,2515458,2515457
7145,2515460,2515459
7146,2515462,2515461
7147,2515464,2515463
7148,2515466,2515465
7149,2515468,2515467
7150,2515470,2515469
7151,2515472,2515471
7152,2515474,2515473
7153,2515476,2515475
7154,2515478,2515477
7155,2515480,2515479
7156,2515482,2515481
7157,2515484,2515483
7158,2515486,2515485
7159,2515488,2515487
7160,2515490,2515489
7161,2515492,2515491
7162,2515494,2515493
7163,2515496,2515495
7164,2515498,2515497
7165,2515500,2515499
7166,2515502,2515501
7167,2515504,2515503
7168,2515506,2515505
7169,2515508,2515507
7170,2515510,2515509
7171,2515512,2515511
7172,2515514,2515513
7173,2515516,2515515
7174,2515518,2515517
7175,2515520,2515519
7176,2515522,2515521
7177,2515524,2515523
7178,2515526,2515525
7179,2515528,2515527
7180,2515530,2515529
7181,2515532,2515531
7182,2515534,2515533
7183,2515536,2515535
7184,2515538,2515537
7185,2515540,2515539
7186,2515542,2515541
7187,2644296,2644295
7188,2644298,2644297
7189,2644300,2644299
7190,2644302,2644301
7191,2644304,2644303
7192,2644306,2644305
7193,2644308,2644307
7194,2644310,2644309
7195,2644312,2644311
7196,2644314,2644313
7197,2644316,2644315
7198,2644318,2644317
7199,2644320,2644319
7200,2644322,2644321
7201,2644324,2644323
7202,2644326,2644325
7203,2644328,2644327
7204,2644330,2644329
7205,2644332,2644331
7206,2644334,2644333
7207,2644336,2644335
7208,2644338,2644337
7209,2644340,2644339
7210,2644342,2644341
7211,2644344,2644343
7212,2644346,2644345
7213,2644348,2644347
7214,2644350,2644349
7215,2644352,2644351
7216,2644354,2644353
7217,2644356,2644355
7218,2644358,2644357
7219,2644360,2644359
7220,2644362,2644361
7221,2644364,2644363
7222,2644366,2644365
7223,2644368,2644367
7224,2644370,2644369
7225,2644372,2644371
7226,2644374,2644373
7227,2644376,2644375
7228,2644378,2644377
7229,2644380,2644379
7230,2644382,2644381
7231,2644384,2644383
7232,2644386,2644385
7233,2644388,2644387
7234,2644390,2644389
7235,2644392,2644391
7236,2644394,2644393
7237,2644396,2644395
7238,2644398,2644397
7239,2644400,2644399
7240,2644402,2644401
7241,2644404,2644403
7242,2644406,2644405
7243,2644408,2644407
7244,2644410,2644409
7245,2644412,2644411
7246,2644414,2644413
7247,2644416,2644415
7248,2644418,2644417
7249,2644420,2644419
7250,2644422,2644421
7251,2644424,2644423
7252,2644426,2644425
7253,2644428,2644427
7254,2644430,2644429
7255,2644432,2644431
7256,2644434,2644433
7257,2644436,2644435
7258,2644438,2644437
7259,2644440,2644439
7260,2644442,2644441
7261,2644444,2644443
7262,2644446,2644445
7263,2644448,2644447
7264,2644450,2644449
7265,2644452,2644451
7266,2644454,2644453
7267,2644456,2644455
7268,2644458,2644457
7269,2644460,2644459
7270,2644462,2644461
7271,2644464,2644463
7272,2644466,2644465
7273,2644468,2644467
7274,2644470,2644469
7275,2644472,2644471
7276,2644474,2644473
7277,2644476,2644475
7278,2644478,2644477
7279,2644480,2644479
7280,2644482,2644481
7281,2644484,2644483
7282,2644486,2644485
7283,2644488,2644487
7284,2644490,2644489
7285,2644492,2644491
7286,2644494,2644493
7287,2644496,2644495
7288,2644498,2644497
7289,2644500,2644499
7290,2644502,2644501
7291,2644504,2644503
7292,2644506,2644505
7293,2644508,2644507
7294,2644510,2644509
7295,2644512,2644511
7296,2644514,2644513
7297,2644516,2644515
7298,2644518,2644517
7299,2646177,2646176
7300,2646179,2646178
7301,2646181,2646180
7302,2646183,2646182
7303,2646185,2646184
7304,2646187,2646186
7305,2646189,2646188
7306,2646191,2646190
7307,2646193,2646192
7308,2646195,2646194
7309,2646197,2646196
7310,2646199,2646198
7311,2646201,2646200
7312,2646203,2646202
7313,2646205,2646204
7314,2646207,2646206
7315,2646209,2646208
7316,2646211,2646210
7317,2646213,2646212
7318,2646215,2646214
7319,2646217,2646216
7320,2646219,2646218
7321,2646221,2646220
7322,2646223,2646222
7323,2646225,2646224
7324,2646227,2646226
7325,2646229,2646228
7326,2646231,2646230
7327,2646233,2646232
7328,2646235,2646234
7329,2646237,2646236
7330,2646239,2646238
7331,2646241,2646240
7332,2646243,2646242
7333,2646245,2646244
7334,2646247,2646246
7335,2646249,2646248
7336,2646251,2646250
7337,2646253,2646252
7338,2646255,2646254
7339,2646257,2646256
7340,2646259,2646258
7341,2646261,2646260
7342,2646263,2646262
7343,2646265,2646264
7344,2646267,2646266
7345,2646269,2646268
7346,2646271,2646270
7347,2646273,2646272
7348,2646275,2646274
7349,2646277,2646276
7350,2646279,2646278
7351,2646281,2646280
7352,2646283,2646282
7353,2646285,2646284
7354,2646287,2646286
7355,2646289,2646288
7356,2646291,2646290
7357,2646293,2646292
7358,2646295,2646294
7359,2646297,2646296
7360,2646299,2646298
7361,2646301,2646300
7362,2646303,2646302
7363,2647445,2647444
7364,2647447,2647446
7365,2647449,2647448
7366,2647451,2647450
7367,2647453,2647452
7368,2647455,2647454
7369,2647457,2647456
7370,2647459,2647458
7371,2647461,2647460
7372,2647463,2647462
7373,2647465,2647464
7374,2647467,2647466
7375,2647469,2647468
7376,2647471,2647470
7377,2647473,2647472
7378,2647475,2647474
7379,2647477,2647476
7380,2647479,2647478
7381,2647481,2647480
7382,2647483,2647482
7383,2647485,2647484
7384,2647487,2647486
7385,2647489,2647488
7386,2647491,2647490
7387,2647493,2647492
7388,2647495,2647494
7389,2647497,2647496
7390,2647499,2647498
7391,2647501,2647500
7392,2647503,2647502
7393,2647505,2647504
7394,2647507,2647506
7395,2647509,2647508
7396,2647511,2647510
7397,2647513,2647512
7398,2647515,2647514
7399,2647517,2647516
7400,2647519,2647518
7401,2647521,2647520
7402,2647523,2647522
7403,2647525,2647524
7404,2647527,2647526
7405,2647529,2647528
7406,2647531,2647530
7407,2647533,2647532
7408,2647535,2647534
7409,2647537,2647536
7410,2647539,2647538
7411,2647541,2647540
7412,2647543,2647542
7413,2647545,2647544
7414,2647547,2647546
7415,2647549,2647548
7416,2647551,2647550
7417,2647553,2647552
7418,2684448,2684447
7419,2684450,2684449
7420,2684452,2684451
7421,2684454,2684453
7422,2684456,2684455
7423,2684458,2684457
7424,2684460,2684459
7425,2684462,2684461
7426,2684464,2684463
7427,2684466,2684465
7428,2684468,2684467
7429,2684470,2684469
7430,2684472,2684471
7431,2684474,2684473
7432,2684476,2684475
7433,2684478,2684477
7434,2684480,2684479
7435,2684482,2684481
7436,2684484,2684483
7437,2684486,2684485
7438,2684488,2684487
7439,2684490,2684489
7440,2684492,2684491
7441,2684494,2684493
7442,2684496,2684495
7443,2684498,2684497
7444,2684500,2684499
7445,2684502,2684501
7446,2684504,2684503
7447,2684506,2684505
7448,2684508,2684507
7449,2684510,2684509
7450,2684512,2684511
7451,2684514,2684513
7452,2684516,2684515
7453,2684518,2684517
7454,2684520,2684519
7455,2684522,2684521
7456,2684524,2684523
7457,2684526,2684525
7458,2684528,2684527
7459,2684530,2684529
7460,2684532,2684531
7461,2684534,2684533
7462,2684536,2684535
7463,2684538,2684537
7464,2684540,2684539
7465,2684542,2684541
7466,2684544,2684543
7467,2684546,2684545
7468,2684548,2684547
7469,2684550,2684549
7470,2684552,2684551
7471,2684554,2684553
7472,2684556,2684555
7473,2684558,2684557
7474,2685584,2685583
7475,2685586,2685585
7476,2685588,2685587
7477,2685590,2685589
7478,2685592,2685591
7479,2685594,2685593
7480,2685596,2685595
7481,2685598,2685597
7482,2685600,2685599
7483,2685602,2685601
7484,2685604,2685603
7485,2685606,2685605
7486,2685608,2685607
7487,2685610,2685609
7488,2685612,2685611
7489,2685614,2685613
7490,2685616,2685615
7491,2685618,2685617
7492,2685620,2685619
7493,2685622,2685621
7494,2685624,2685623
7495,2685626,2685625
7496,2685628,2685627
7497,2685630,2685629
7498,2685632,2685631
7499,2685634,2685633
7500,2685636,2685635
7501,2685638,2685637
7502,2685640,2685639
7503,2685642,2685641
7504,2685644,2685643
7505,2685646,2685645
7506,2685648,2685647
7507,2685650,2685649
7508,2685652,2685651
7509,2685654,2685653
7510,2685656,2685655
7511,2685658,2685657
7512,2685660,2685659
7513,2685662,2685661
7514,2685664,2685663
7515,2685666,2685665
7516,2685668,2685667
7517,2685670,2685669
7518,2685672,2685671
7519,2685674,2685673
7520,2685676,2685675
7521,2685678,2685677
7522,2685680,2685679
7523,2685682,2685681
7524,2685684,2685683
7525,2685686,2685685
7526,2685688,2685687
7527,2685690,2685689
7528,2685692,2685691
7529,2685694,2685693
7530,2685696,2685695
