"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3224908","329716","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3224907","329716","","","FoodOn Ontology Name for FDC Item","hen egg yolk (dried)"
"3224906","329716","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03305042"
"3224905","329716","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224904","329716","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"1833048","329716","","","Ontology Name for Source","egg food product"
"1833047","329716","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001278"
"1833046","329716","","","FoodOn Ontology Name for FDC Item","hen egg yolk (dried)"
"1833045","329716","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03305042"
"1832677","329716","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832676","329716","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3225605","330137","","","Ontology Name for Source","dairy food product"
"3225604","330137","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001256"
"3225603","330137","","","FoodOn Ontology Name for FDC Item","greek yogurt"
"3225602","330137","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00004409"
"3225601","330137","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225600","330137","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1833368","330137","","","Ontology Name for Source","dairy food product"
"1833367","330137","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001256"
"1833366","330137","","","FoodOn Ontology Name for FDC Item","yogurt (nonfat)"
"1833365","330137","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03305085"
"1832826","330137","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832825","330137","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3225617","330415","","","Ontology Name for Source","dairy food product"
"3225616","330415","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001256"
"3225615","330415","","","FoodOn Ontology Name for FDC Item","greek yogurt"
"3225614","330415","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00004409"
"3225613","330415","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225612","330415","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1832828","330415","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832827","330415","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3225305","330458","","","Ontology Name for Source","plant lipid food product"
"3225304","330458","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3225303","330458","","","FoodOn Ontology Name for FDC Item","coconut oil"
"3225302","330458","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310046"
"3225301","330458","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225300","330458","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_13894"
"1833228","330458","","","Ontology Name for Source","plant lipid food product"
"1833227","330458","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001175"
"1833226","330458","","","FoodOn Ontology Name for FDC Item","coconut oil"
"1833225","330458","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310046"
"1832760","330458","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832759","330458","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/13894"
"3224867","331897","","","Ontology Name for Source","poultry food product"
"3224866","331897","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001283"
"3224865","331897","","","FoodOn Ontology Name for FDC Item","chicken drumstick (cooked)"
"3224864","331897","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311139"
"3224863","331897","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224862","331897","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"1833024","331897","","","Ontology Name for Source","poultry food product"
"1833023","331897","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001284"
"1833022","331897","","","FoodOn Ontology Name for FDC Item","chicken drumstick (cooked)"
"1833021","331897","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311139"
"1832665","331897","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832664","331897","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3224861","331960","","","Ontology Name for Source","poultry food product"
"3224860","331960","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001283"
"3224859","331960","","","FoodOn Ontology Name for FDC Item","chicken breast (skinless, boneless)"
"3224858","331960","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003364"
"3224857","331960","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224856","331960","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"1833020","331960","","","Ontology Name for Source","poultry food product"
"1833019","331960","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001283"
"1833018","331960","","","FoodOn Ontology Name for FDC Item","chicken breast (skinless, boneless)"
"1833017","331960","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003364"
"1832663","331960","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832662","331960","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3225491","332282","","","Ontology Name for Source","plant based gravy or sauce food product"
"3225490","332282","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3225489","332282","","","FoodOn Ontology Name for FDC Item","marinara sauce"
"3225488","332282","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003295"
"3225487","332282","","","NCBI Taxon Parent","NA"
"3225486","332282","","","NCBI Taxon","NA"
"1833304","332282","","","Ontology Name for Source","plant based gravy or sauce food product"
"1833303","332282","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"1833302","332282","","","FoodOn Ontology Name for FDC Item","marinara sauce"
"1833301","332282","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003295"
"3225131","332397","","","Ontology Name for Source","swine food product"
"3225130","332397","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"3225129","332397","","","FoodOn Ontology Name for FDC Item","ham (sliced, cooked)"
"3225128","332397","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311694"
"3225127","332397","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225126","332397","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9822"
"1833144","332397","","","Ontology Name for Source","swine food product"
"1833143","332397","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"1833142","332397","","","FoodOn Ontology Name for FDC Item","ham (sliced, cooked)"
"1833141","332397","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311694"
"1832723","332397","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832722","332397","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/9822"
"3225353","332791","","","Ontology Name for Source","vegetable food product"
"3225352","332791","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3225351","332791","","","FoodOn Ontology Name for FDC Item","olive (stuffed with pimiento)"
"3225350","332791","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03307143"
"3225349","332791","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225348","332791","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4146"
"1833260","332791","","","Ontology Name for Source","vegetable food product"
"1833259","332791","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"1833258","332791","","","FoodOn Ontology Name for FDC Item","olive (stuffed with pimiento)"
"1833257","332791","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03307143"
"1832776","332791","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832775","332791","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4146"
"3224873","333008","","","Ontology Name for Source","bakery food product"
"3224872","333008","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001626"
"3224871","333008","","","FoodOn Ontology Name for FDC Item","oatmeal raisin cookie"
"3224870","333008","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003294"
"3224869","333008","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224868","333008","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"1833028","333008","","","Ontology Name for Source",""
"1833027","333008","","","Ontology ID for Source",""
"1833026","333008","","","FoodOn Ontology Name for FDC Item","oatmeal raisin cookie"
"1833025","333008","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003294"
"1832667","333008","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832666","333008","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3225581","333281","","","Ontology Name for Source","vegetable food product"
"3225580","333281","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3225579","333281","","","FoodOn Ontology Name for FDC Item","tomato (diced, canned)"
"3225578","333281","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03304885"
"3225577","333281","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225576","333281","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"1833352","333281","","","Ontology Name for Source","vegetable food product"
"1833351","333281","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"1833350","333281","","","FoodOn Ontology Name for FDC Item","tomato (diced, canned)"
"1833349","333281","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03304885"
"1832818","333281","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832817","333281","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4081"
"3224945","333374","","","Ontology Name for Source","fish food product"
"3224944","333374","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3224943","333374","","","FoodOn Ontology Name for FDC Item","haddock (raw)"
"3224942","333374","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03308024"
"3224941","333374","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224940","333374","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_8056"
"1833072","333374","","","Ontology Name for Source","fish food product"
"1833071","333374","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"1833070","333374","","","FoodOn Ontology Name for FDC Item","haddock (raw)"
"1833069","333374","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03308024"
"1832689","333374","","","NCBI Taxon Parent","http://purl.bioontology.org/ontology/NCBITAXON/33154"
"1832688","333374","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/8056"
"3224951","333476","","","Ontology Name for Source","fish food product"
"3224950","333476","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3224949","333476","","","FoodOn Ontology Name for FDC Item","pollock (raw)"
"3224948","333476","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301079"
"3224947","333476","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224946","333476","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_8059"
"1833076","333476","","","Ontology Name for Source","fish food product"
"1833075","333476","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001249"
"1833074","333476","","","FoodOn Ontology Name for FDC Item","pollock (raw)"
"1833073","333476","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301079"
"1832691","333476","","","NCBI Taxon Parent","http://purl.bioontology.org/ontology/NCBITAXON/33154"
"1832690","333476","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/8059"
"5580","333476","0","1000","","Pollock"
"3224957","334194","","","Ontology Name for Source","fish food product"
"3224956","334194","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3224955","334194","","","FoodOn Ontology Name for FDC Item","tuna (white, solid pack, canned in water)"
"3224954","334194","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03309003"
"3224953","334194","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224952","334194","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_186749"
"1833080","334194","","","Ontology Name for Source","fish food product"
"1833079","334194","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001250"
"1833078","334194","","","FoodOn Ontology Name for FDC Item","tuna (white, solid pack, canned in water)"
"1833077","334194","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03309003"
"1832693","334194","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832692","334194","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_186749"
"5581","334247","0","1000","","sucrose"
"3225467","334536","","","Ontology Name for Source","vegetable food product"
"3225466","334536","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3225465","334536","","","FoodOn Ontology Name for FDC Item","fried rice"
"3225464","334536","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00002849"
"3225463","334536","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225462","334536","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4530"
"3225479","334628","","","Ontology Name for Source","swine food product"
"3225478","334628","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"3225477","334628","","","FoodOn Ontology Name for FDC Item","tamale"
"3225476","334628","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03304758"
"3225475","334628","","","NCBI Taxon Parent","NA"
"3225474","334628","","","NCBI Taxon","NA"
"3225473","334720","","","Ontology Name for Source","vegetable food product"
"3225472","334720","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3225471","334720","","","FoodOn Ontology Name for FDC Item","pupusa (dish)"
